timestamp,y_true,yhat,z_resid,flag_z,flag_cusum
2020-03-12 01:00:00+00:00,3298.48,3264.354374107431,0.10669391090597402,0,0
2020-03-12 02:00:00+00:00,3293.45,3265.295315789216,0.09023607038331165,0,0
2020-03-12 03:00:00+00:00,3409.45,3335.421532000531,0.21437829387307486,0,0
2020-03-12 04:00:00+00:00,3622.76,3624.7370644348553,0.0070352122034868635,0,0
2020-03-12 05:00:00+00:00,4096.91,4162.8166858441,-0.16736288091344503,0,0
2020-03-12 06:00:00+00:00,4593.99,4683.819213645607,-0.23229687048765887,0,0
2020-03-12 07:00:00+00:00,4821.2,4840.355541327082,-0.03779295299260208,0,0
2020-03-12 08:00:00+00:00,4942.25,4876.928604648622,0.1946669818003694,0,0
2020-03-12 09:00:00+00:00,5052.96,4943.214824668601,0.3165719372104021,0,0
2020-03-12 10:00:00+00:00,5112.91,4950.778626767184,0.4602902200983196,0,0
2020-03-12 11:00:00+00:00,4969.94,4866.376898277516,0.2966434980884229,0,0
2020-03-12 12:00:00+00:00,5028.63,4934.439452195725,0.26974114133210964,0,0
2020-03-12 13:00:00+00:00,4906.94,4787.791986374203,0.3384255314053589,0,0
2020-03-12 14:00:00+00:00,4705.48,4660.82258100599,0.1295026963684557,0,0
2020-03-12 15:00:00+00:00,4661.25,4637.9649563154735,0.06931434876188124,0,0
2020-03-12 16:00:00+00:00,4898.16,4940.89001553899,-0.11620406139144966,0,0
2020-03-12 17:00:00+00:00,5080.57,5014.347347120231,0.1907897462328204,0,0
2020-03-12 18:00:00+00:00,4862.98,4806.7726009989865,0.16200914041531356,0,0
2020-03-12 19:00:00+00:00,4518.97,4483.4491540294985,0.10304435351420514,0,0
2020-03-12 20:00:00+00:00,4266.46,4184.799010135752,0.2336506772456823,0,0
2020-03-12 21:00:00+00:00,3974.08,3883.135294403549,0.25940454484803505,0,0
2020-03-12 22:00:00+00:00,3728.56,3658.3961957624,0.19946114907057436,0,0
2020-03-12 23:00:00+00:00,3506.35,3494.6536836342107,0.03181819308874605,0,0
2020-03-13 00:00:00+00:00,3391.69,3408.8070555470163,-0.050841570698533595,0,0
2020-03-13 01:00:00+00:00,3343.7,3361.7399795461542,-0.053363933560099386,0,0
2020-03-13 02:00:00+00:00,3356.11,3344.7760579004976,0.031392346872629276,0,0
2020-03-13 03:00:00+00:00,3458.92,3438.4967428048108,0.05756503526655106,0,0
2020-03-13 04:00:00+00:00,3644.71,3693.252477099631,-0.14226982484308429,0,0
2020-03-13 05:00:00+00:00,4178.34,4185.402060564241,-0.021504449953923033,0,0
2020-03-13 06:00:00+00:00,4587.15,4685.575644113508,-0.2872773244557139,0,0
2020-03-13 07:00:00+00:00,4823.57,4865.953571703834,-0.1230935750320603,0,0
2020-03-13 08:00:00+00:00,4940.76,4936.159682243839,0.014595734094622344,0,0
2020-03-13 09:00:00+00:00,5046.07,5013.398837136653,0.09684567850722771,0,0
2020-03-13 10:00:00+00:00,4981.88,5055.234224027218,-0.21493648375683883,0,0
2020-03-13 11:00:00+00:00,4846.34,4923.292294019334,-0.22498718247346283,0,0
2020-03-13 12:00:00+00:00,4704.21,4983.916448722369,-0.8217117631475205,0,0
2020-03-13 13:00:00+00:00,4552.57,4836.433153690901,-0.8306314544454726,0,0
2020-03-13 14:00:00+00:00,4433.66,4658.994992800175,-0.6549020673956484,0,0
2020-03-13 15:00:00+00:00,4385.35,4621.832410925427,-0.6855814609104316,0,0
2020-03-13 16:00:00+00:00,4732.79,4868.93564592079,-0.3863342649718779,0,0
2020-03-13 17:00:00+00:00,5010.44,5016.722017395666,0.000395312308987327,0,0
2020-03-13 18:00:00+00:00,4624.67,4822.695925513683,-0.5701933110623061,0,0
2020-03-13 19:00:00+00:00,4326.09,4494.181967705135,-0.4793172336784601,0,0
2020-03-13 20:00:00+00:00,3990.16,4223.55979040748,-0.6726498171423564,0,0
2020-03-13 21:00:00+00:00,3752.06,3940.5400792559008,-0.5363309460260077,0,0
2020-03-13 22:00:00+00:00,3518.89,3508.630097552,0.06055294774125924,0,0
2020-03-13 23:00:00+00:00,3325.54,3327.762274037161,0.02291662559854863,0,0
2020-03-14 00:00:00+00:00,3232.61,3232.6769031657004,0.029354439688240964,0,0
2020-03-14 01:00:00+00:00,3192.87,3194.703628142785,0.02395586944106104,0,0
2020-03-14 02:00:00+00:00,3183.47,3208.5105385681763,-0.046298473654714734,0,0
2020-03-14 03:00:00+00:00,3229.27,3324.257429142035,-0.25822734850801266,0,0
2020-03-14 04:00:00+00:00,3318.57,3528.140699770663,-0.6052923217824573,0,0
2020-03-14 05:00:00+00:00,3459.72,4045.1659224561113,-1.7357314276634186,0,0
2020-03-14 06:00:00+00:00,3691.64,4495.101830081182,-2.3621054904620333,0,0
2020-03-14 07:00:00+00:00,3887.89,4733.879593697617,-2.450836094791484,0,1
2020-03-14 08:00:00+00:00,3985.47,4858.197926572954,-2.4896788324682038,0,1
2020-03-14 09:00:00+00:00,4040.61,4970.8918560165375,-2.61245077646368,0,1
2020-03-14 10:00:00+00:00,4109.13,4960.494594903266,-2.3495286123068344,0,1
2020-03-14 11:00:00+00:00,3948.3,4826.651716140732,-2.391113476758059,0,1
2020-03-14 12:00:00+00:00,3841.75,4767.8996370017685,-2.487030470895327,0,1
2020-03-14 13:00:00+00:00,3774.96,4632.110307733522,-2.262905137262781,0,1
2020-03-14 14:00:00+00:00,3734.88,4484.515774124593,-1.943705817744136,0,1
2020-03-14 15:00:00+00:00,3865.76,4441.3818202909815,-1.4530826776134347,0,1
2020-03-14 16:00:00+00:00,4289.69,4748.662884514789,-1.126051720913866,0,1
2020-03-14 17:00:00+00:00,4567.34,4991.963084913886,-1.0269185557310705,0,1
2020-03-14 18:00:00+00:00,4380.56,4675.33239041628,-0.6671869405956475,0,1
2020-03-14 19:00:00+00:00,4169.08,4361.628423999981,-0.3843388141906819,0,1
2020-03-14 20:00:00+00:00,3878.22,4061.118971910671,-0.356837040221771,0,1
2020-03-14 21:00:00+00:00,3647.52,3804.077583311681,-0.2832886004070073,0,1
2020-03-14 22:00:00+00:00,3400.85,3421.895865725411,0.09232861619668112,0,1
2020-03-14 23:00:00+00:00,3251.03,3228.3908825099616,0.2132693511508144,0,1
2020-03-15 00:00:00+00:00,3152.32,3137.4176823110342,0.19131817427161743,0,1
2020-03-15 01:00:00+00:00,3055.74,3104.294511248648,0.014238608025366787,0,1
2020-03-15 02:00:00+00:00,3057.85,3112.75178386954,-0.0035002774976134765,0,1
2020-03-15 03:00:00+00:00,3032.76,3189.715219492421,-0.2887770556954865,0,1
2020-03-15 04:00:00+00:00,3114.9,3325.2089419357017,-0.43747708842645094,0,1
